,lat,lon,sst,datetime
94,31.074446514487438,-116.40016874009936,17.88259305704439,2023-11-17 13:13:04.462991
95,31.0214947360887,-117.55190055464736,17.333186709384876,2023-11-17 14:33:37.845100
96,31.227967151556527,-117.11306712817485,17.90196076623954,2023-11-17 13:01:53.078709
97,31.649281352302726,-117.3977892234394,17.6144786863904,2023-11-17 12:25:02.854650
98,32.85694163570556,-116.50342459207599,17.40024072517106,2023-11-17 14:08:12.017040
99,32.09383943413019,-116.50124413048633,17.44272554659071,2023-11-17 14:16:51.131096
100,32.275649528112666,-117.45755639635155,17.060652646443817,2023-11-17 11:22:16.583965
101,32.860734214261164,-117.80712924665494,17.604955785204126,2023-11-17 14:31:07.435807
102,31.069998943775776,-117.32826634271687,17.334782598268237,2023-11-17 14:18:06.667481
103,32.144890552344556,-117.086003177828,17.720452704333407,2023-11-17 11:56:21.093673
104,32.19887831728397,-117.87500708516241,17.240002124461654,2023-11-17 14:13:49.625621
105,32.09229588703581,-117.37941495326673,17.93261117145004,2023-11-17 13:01:47.436115
106,31.332166014573104,-117.60080264577498,17.45585451272461,2023-11-17 11:31:10.069834
107,31.816496979346205,-116.87664651828848,17.08800363459771,2023-11-17 14:10:57.574792
108,32.34005878445718,-116.1207916896088,17.31781276786388,2023-11-17 12:33:38.453465
109,32.457273671926885,-117.07751067869673,17.48030348205151,2023-11-17 11:30:10.864178
110,32.146467736729356,-116.87126233437452,17.52129042246584,2023-11-17 12:23:42.587923
111,32.75536028187814,-116.20828412296065,17.340994624225,2023-11-17 14:10:45.148760
112,31.061548092723676,-117.28168790474233,17.973251328311996,2023-11-17 12:17:03.371057
113,31.001224552792586,-116.17881506825765,17.72730719282073,2023-11-17 14:11:45.729334
114,32.17235717724244,-117.00908243043898,17.850045625980073,2023-11-17 14:41:42.843515
115,32.197453751409164,-116.95086752238744,17.73619043446287,2023-11-17 11:49:03.884217
116,32.21686359582307,-116.9132064490964,17.84371612277191,2023-11-17 12:12:56.930429
117,31.333336942479843,-117.25473285579486,17.015849269120185,2023-11-17 12:50:50.224190
118,32.617638472322504,-116.99439252756508,17.598169885733302,2023-11-17 14:11:34.240709
119,31.0236054734382,-116.09689521992053,17.502721835245403,2023-11-17 12:50:31.574948
120,31.566657916264827,-117.43665538116618,17.42505118423014,2023-11-17 11:06:43.737653
121,31.891094878286644,-117.02764042318438,17.096829059059377,2023-11-17 13:42:07.512454
122,31.66372400549473,-116.04312284015919,17.03647206290524,2023-11-17 14:32:45.638329
123,31.832259504155616,-116.9116622099892,17.148923768516976,2023-11-17 13:58:43.964600
124,31.07631050823926,-116.16033465540315,17.145602347804203,2023-11-17 13:40:24.885615
125,31.590754636625128,-117.70736999778231,17.21613967152072,2023-11-17 13:17:43.473074
126,32.096781907875915,-116.53748727310465,17.554930494325422,2023-11-17 13:55:51.762462
127,32.340008707272396,-116.92422007500001,17.44861960053901,2023-11-17 14:16:03.039591
128,31.38346219541493,-116.39182504961369,17.184859736946898,2023-11-17 11:31:10.350931
129,31.852313251829028,-117.00108155410786,17.000483638058668,2023-11-17 11:47:08.124173
130,31.999240800595143,-116.94417078737725,17.11107924915871,2023-11-17 12:43:15.712307
131,32.680263118689446,-116.5417635330577,17.583968944321033,2023-11-17 11:38:48.125502
132,31.956770313805436,-117.21095216138394,17.801889449230476,2023-11-17 14:33:22.351509
133,31.34894656815607,-116.54691002491273,17.931835363844048,2023-11-17 11:10:34.252696
134,32.745337137323716,-117.13325991077336,17.440261427993345,2023-11-17 12:33:29.728355
135,31.897917152712836,-117.4114599379795,17.458582499484475,2023-11-17 12:12:07.558995
136,32.45408864610824,-117.10865349810123,17.239103914124634,2023-11-17 14:05:12.560960
137,32.95966608407444,-117.08080902042285,17.277743261627894,2023-11-17 12:52:54.068573
138,31.70302898947207,-117.01541338047193,17.063397276077684,2023-11-17 12:24:48.053762
139,32.65557475048903,-116.80255576583227,17.134134734311264,2023-11-17 14:38:55.375967
140,31.51097179219433,-117.08005131382092,17.354809597147224,2023-11-17 11:39:20.480821
141,31.066580158012723,-117.39576015791424,17.71951495187235,2023-11-17 14:30:31.788116
142,32.93021093090731,-117.05285780053683,17.846478218304817,2023-11-17 13:47:59.992208
143,31.71736119537607,-117.56208002253192,17.543719087505846,2023-11-17 11:49:27.605261
144,31.473912319517805,-117.59664147445476,17.17453117056965,2023-11-17 13:47:02.642902
145,32.16234843684217,-117.38041577593894,17.760288915227008,2023-11-17 12:47:59.949101
146,32.34884028219564,-117.82296450908889,17.374222619735708,2023-11-17 11:22:26.961016
147,32.49440775229146,-117.01522212263978,17.99320533032306,2023-11-17 14:24:11.553841
148,32.49037021217558,-116.62921046475729,17.558499066920813,2023-11-17 14:30:32.089111
149,32.95510605909559,-117.08524540642293,17.150301989776914,2023-11-17 12:10:28.274811
150,32.915998647192154,-116.92552127300252,17.172974095953272,2023-11-17 11:00:57.265735
151,31.876187334820557,-117.12512702410392,17.99198019854618,2023-11-17 11:21:57.479772
152,31.893440605503717,-117.0785799408571,17.412336292476013,2023-11-17 12:04:26.144970
153,32.73858933458303,-117.4215380157003,17.898594616273353,2023-11-17 14:44:59.693211
154,31.52190801552269,-117.87811775021542,17.14243398783021,2023-11-17 14:37:47.717390
155,31.620665403815437,-116.77668061158872,17.793724388053327,2023-11-17 12:44:33.404404
156,31.11888653483901,-117.73206137322161,17.085120183880353,2023-11-17 14:02:27.982733
157,32.039638622907546,-117.75052891883016,17.669875314293908,2023-11-17 14:54:51.219657
158,32.9561860949878,-117.29126636909821,17.808274803762103,2023-11-17 13:02:30.705925
159,31.874528557110345,-116.1178528649066,17.482849218302526,2023-11-17 12:18:40.287399
160,32.353780894765016,-116.40779903084434,17.446026475215813,2023-11-17 11:48:03.511035
161,32.83868316145765,-117.40861346006722,17.817952405171752,2023-11-17 14:39:19.074331
162,31.784642643398264,-117.69772789771908,17.593971082801048,2023-11-17 14:37:05.139355
163,32.769480668580805,-116.18867988037228,17.160266020804126,2023-11-17 14:13:57.426029
164,31.288359888748943,-117.12008032880297,17.147877322846902,2023-11-17 12:41:50.285987
165,32.136013630184124,-117.61582247793876,17.934106909030525,2023-11-17 11:20:47.071597
166,31.195219110433325,-116.86094170912818,17.915029793367456,2023-11-17 12:25:50.708875
167,32.43923294936865,-117.73177940418917,17.69354828052369,2023-11-17 11:45:10.007999
168,32.59311199940063,-116.86857154109309,17.52751316136788,2023-11-17 14:09:37.100151
169,32.98775606119575,-117.73264338467186,17.580654236213714,2023-11-17 13:56:07.567297
170,31.915426473828582,-117.82655992152463,17.32316436664891,2023-11-17 14:23:53.935530
171,31.053034102489995,-116.07962948198566,17.630629047074372,2023-11-17 12:58:24.201562
172,32.55335435074384,-116.03940368042576,17.068300282210878,2023-11-17 12:27:09.870634
173,32.34924266807896,-117.69271634870937,17.385305648396848,2023-11-17 13:22:01.626293
174,31.993161576376156,-116.59519223068581,17.698546763631846,2023-11-17 14:32:47.128993
175,32.417723406970666,-116.76124114533599,17.91013962874254,2023-11-17 13:00:01.087832
176,31.141525910494703,-117.8252608559016,17.369480778970463,2023-11-17 13:33:45.373047
177,32.76318165774077,-117.18397074452974,17.60775848411977,2023-11-17 12:43:11.654750
178,32.016182796526756,-116.62285643449965,17.028306541382413,2023-11-17 13:15:23.286089
179,31.879037085168406,-117.08657846325697,17.46502901460823,2023-11-17 12:46:17.344063
180,32.47808132092548,-117.10411301171077,17.468915344970917,2023-11-17 13:57:22.480323
181,31.830168380032426,-116.5929637002736,17.525231681946412,2023-11-17 11:51:51.185362
182,31.856303352326997,-116.3578576540672,17.500073335433733,2023-11-17 12:19:22.426258
183,31.689477359500938,-117.26567594530448,17.655199683798884,2023-11-17 14:45:56.654621
184,31.855079988999975,-117.31487910699181,17.76941146381071,2023-11-17 12:18:22.675978
185,31.15687685462064,-117.10180249890294,17.47314041571949,2023-11-17 14:56:37.577536
186,32.78776042512228,-116.78504699140534,17.114715370253624,2023-11-17 11:15:27.432753
187,32.34919347136484,-116.64196211250533,17.177803010700607,2023-11-17 13:37:35.545941
188,32.79460554696778,-117.82066698886996,17.209142445574678,2023-11-17 14:10:57.258294
189,31.670108149993716,-117.747510899373,17.073778722386873,2023-11-17 13:09:29.341190
190,32.15732254148912,-117.62862621219868,17.005805073705442,2023-11-17 12:10:55.138478
191,31.859215704573884,-116.10666573715432,17.48540249553651,2023-11-17 12:16:39.947150
192,32.8872851849701,-116.40219191778597,17.236143821819514,2023-11-17 14:27:49.831590
193,32.88146673167877,-117.35861404932933,17.12871304633863,2023-11-17 12:56:43.230557
194,32.79373148002101,-117.09643654848918,17.18432348754461,2023-11-17 14:39:14.457771
195,31.996730145925298,-117.49098037692357,17.56446604841511,2023-11-17 11:59:34.737417
196,31.109995681879923,-117.07547648636822,17.7965477328487,2023-11-17 13:01:10.299871
197,31.307608046718162,-117.40271439601578,17.269426686289094,2023-11-17 13:19:34.795730
198,32.8393849416756,-116.900085686475,17.27132461654541,2023-11-17 12:11:42.162779
199,31.080037384602747,-116.77505374861306,17.236367590164587,2023-11-17 13:28:09.407627
200,31.776674998918995,-116.97123810922977,17.5437740576155,2023-11-17 14:46:42.078448
201,31.844287721250204,-116.29598015003006,17.67828265076615,2023-11-17 11:51:04.682102
202,32.782993992652955,-117.84753884143917,17.786258790351894,2023-11-17 14:50:22.080122
203,31.624610681549903,-116.3741318172178,17.970056002244203,2023-11-17 14:03:31.258424
204,32.78496244510349,-116.98739956377987,17.0094239086552,2023-11-17 11:05:39.353013
205,31.75263930800085,-116.82407706643478,17.098032861886875,2023-11-17 14:21:21.948536
206,31.079932383664673,-116.46814202399553,17.607120057131,2023-11-17 13:34:59.349565
207,31.65990716100164,-116.97534994043393,17.54816403372528,2023-11-17 13:10:51.161988
208,31.324067111357607,-117.17426374580427,17.85735248119133,2023-11-17 12:19:27.428859
209,32.91318162683761,-116.84234679233646,17.384759110829066,2023-11-17 12:14:59.455515
210,31.547375807627557,-117.89248489227661,17.300086203085062,2023-11-17 14:09:43.202914
211,32.7006568906983,-116.64701613349933,17.845304665551136,2023-11-17 11:56:11.388131
212,32.38129617950702,-117.44856082441024,17.332880019326698,2023-11-17 11:34:58.086816
213,32.53854961730332,-116.31359915889922,17.310044280621277,2023-11-17 13:18:18.134796
214,32.465333646856564,-116.10938113440099,17.34348708109861,2023-11-17 12:17:43.686035
215,31.9092697836137,-116.56079039457234,17.177648169976464,2023-11-17 12:56:40.987750
216,32.07713257089609,-117.52475751810441,17.187515212228213,2023-11-17 13:04:41.182171
217,31.25372878087645,-117.01713845907916,17.54302891888352,2023-11-17 11:04:27.995794
218,32.50978365720783,-117.86964478003053,17.95878937742839,2023-11-17 13:03:02.931992
219,31.581129394417225,-117.8718170742954,17.502209157183366,2023-11-17 14:47:57.984273
220,31.40758757257792,-116.72562519310772,17.837531324268785,2023-11-17 12:09:17.543980
221,31.864676557807517,-117.87477036528742,17.706168537610488,2023-11-17 13:13:19.060620
222,32.14447108443221,-117.22894767084252,17.434955301038052,2023-11-17 12:31:29.590686
223,32.5667670754041,-117.05356609799024,17.34578509033784,2023-11-17 14:51:19.778676
224,31.67043485643146,-117.50476129633589,17.974067413623494,2023-11-17 14:43:33.415530
225,32.53452893817465,-116.09611187130129,17.06430886700055,2023-11-17 14:29:55.862943
226,32.85809940815456,-117.61504007917598,17.949255641041436,2023-11-17 13:00:23.860918
227,31.825000954252683,-117.60249576013346,17.545273206917894,2023-11-17 11:50:09.903820
228,32.74820229081034,-117.64713121951748,17.196232342078336,2023-11-17 11:05:40.364363
229,31.630873873032993,-116.39564680946397,17.828649424734824,2023-11-17 11:57:21.753283
230,32.91944058135034,-117.74201675807957,17.932239009924054,2023-11-17 14:37:08.664550
231,32.173792787215575,-116.41355345559045,17.372039885324043,2023-11-17 13:34:24.419531
232,32.90724620319511,-117.51263884106892,17.967308370271102,2023-11-17 12:11:16.873728
233,32.94283200618259,-116.35048481729346,17.413618562802316,2023-11-17 12:56:17.857113
234,32.20295822400184,-116.68181911912403,17.01035000045182,2023-11-17 13:04:37.888361
235,31.249491883404676,-116.5592393752655,17.641737586362964,2023-11-17 12:29:52.128541
236,31.559708934179753,-116.83050367973914,17.22380853822419,2023-11-17 12:18:21.013239
237,32.040580555214476,-116.96267706046798,17.573764806035594,2023-11-17 13:10:32.761581
238,31.940970804156386,-116.21948450247147,17.25983697709409,2023-11-17 14:07:26.302994
239,31.909130393474243,-117.54186287271682,17.07832292926548,2023-11-17 12:05:01.177643
240,32.70924093824114,-116.41260351458904,17.4189117929721,2023-11-17 14:32:29.476265
241,32.5910582244691,-117.2755115646073,17.008291957210663,2023-11-17 13:57:30.570126
242,31.674366859401896,-116.63949502116462,17.927174564296216,2023-11-17 13:48:10.562789
243,32.16330973403519,-117.12814830517321,17.60420145936561,2023-11-17 11:18:38.012451
244,31.80748240466573,-117.50002429076432,17.470574973868853,2023-11-17 12:50:04.761067
245,32.98291836368361,-117.00768749256098,17.43235855675238,2023-11-17 11:56:00.099688
246,31.12652436823228,-117.57930729882668,17.0982446211709,2023-11-17 13:10:00.704660
247,31.176569580156208,-117.11423712811202,17.215426325200674,2023-11-17 11:59:23.249719
248,32.11229983885884,-117.17053325716375,17.958042687153743,2023-11-17 14:03:50.479626
249,32.80407625604357,-116.62941512567934,17.67736178794258,2023-11-17 11:54:33.613998
250,31.226220879480532,-117.62651536711326,17.410580316251895,2023-11-17 14:14:21.006870
251,31.29740661181167,-117.85463547279393,17.671612913670952,2023-11-17 14:17:18.970421
252,32.58299449387639,-117.84824597579397,17.9451363029336,2023-11-17 12:52:10.451317
253,32.54882583661611,-117.96276607020295,17.048919294752693,2023-11-17 11:57:00.650701
254,32.307798924316344,-117.61379397670015,17.42552597925544,2023-11-17 11:48:55.247066
255,31.54297215519797,-116.94517173078846,17.690304237130515,2023-11-17 11:36:46.072103
256,32.65495364989789,-116.2828675377494,17.128903633426134,2023-11-17 11:50:32.714780
257,32.666396162458135,-117.66145337899687,17.436769530757537,2023-11-17 14:55:27.869476
258,32.22174299480341,-117.39870695711882,17.460638894611446,2023-11-17 13:01:23.907932
259,31.488707200299046,-116.92601892039083,17.102483900060843,2023-11-17 14:18:09.740691
260,32.32227450491122,-117.28885275507349,17.398396811295,2023-11-17 11:35:16.466645
261,31.063042148916885,-116.51231505945745,17.516508602793703,2023-11-17 11:13:33.909511
262,31.151204294371407,-116.16161081652214,17.23460481691892,2023-11-17 14:10:33.764708
263,31.860070908354874,-116.45031227517686,17.063664234420365,2023-11-17 12:48:50.822532
264,32.75904918448422,-116.68558214621721,17.849278147521353,2023-11-17 13:54:09.486200
265,32.768221523134564,-117.51866068976881,17.89533152329146,2023-11-17 13:21:55.078678
266,31.49393243896862,-117.6280104073504,17.298861375967487,2023-11-17 14:07:59.336131
267,32.892911765350064,-116.81672635795105,17.998484643405973,2023-11-17 11:48:51.097838
268,32.121910890802525,-117.2841493475374,17.560472309645895,2023-11-17 14:55:45.962478
269,31.13910855769771,-116.91728916709405,17.321770268591028,2023-11-17 13:17:33.408248
270,32.525636150348845,-116.88448472652723,17.957772209289406,2023-11-17 14:35:42.445137
271,32.4900683180743,-116.21367099483356,17.290778596446994,2023-11-17 12:29:09.040179
272,32.15005861186713,-116.9675170841438,17.112740613763243,2023-11-17 13:51:36.443582
273,32.01918284996896,-117.99172166853927,17.820131718770067,2023-11-17 11:37:22.190719
274,32.704018203579395,-117.31799744776336,17.134089033094803,2023-11-17 13:04:39.316621
275,31.21690121906647,-117.32602984196639,17.93019006824652,2023-11-17 12:53:43.495718
276,31.885882293257527,-117.82211489693171,17.263723848365807,2023-11-17 11:00:45.103327
277,31.223655964097084,-117.51213240201066,17.871293167495054,2023-11-17 12:22:26.755622
278,31.017331100721524,-116.06261191216983,17.053723375348397,2023-11-17 13:58:34.372319
279,32.70138428419078,-116.24217230241014,17.487773489870754,2023-11-17 14:14:14.341546
280,32.21218514485736,-117.86957225754254,17.871915040318747,2023-11-17 13:27:47.193543
281,31.485495305208413,-117.89368918774846,17.585109633347024,2023-11-17 13:19:40.659505
282,31.376056317074145,-116.60388781988527,17.180910594029466,2023-11-17 11:06:27.792843
283,31.659438111663157,-116.14759948624732,17.332525763898868,2023-11-17 11:38:03.257307
284,31.976770959546382,-117.68240522727852,17.647354483697097,2023-11-17 13:08:45.200903
285,31.355222370052893,-117.65539418852575,17.35652858389868,2023-11-17 14:57:51.789998
286,32.945229041967025,-117.87285445880053,17.16090002661122,2023-11-17 13:17:40.029825
287,32.148206985802155,-116.69371642924054,17.634240409784336,2023-11-17 14:33:34.505555
288,32.01815488397688,-116.04374539780267,17.719187881166203,2023-11-17 12:45:03.705829
289,32.498844378728634,-116.11602738857555,17.545322100247024,2023-11-17 13:32:38.511087
290,32.36917699670098,-117.843604227156,17.339809730249353,2023-11-17 12:15:26.716345
291,31.446065528800155,-117.469290839016,17.392594158632,2023-11-17 14:18:05.925667
292,31.782631686042077,-117.6253965133125,17.477356243757594,2023-11-17 11:04:52.630866
293,31.238848352639444,-117.30627239855446,17.86782933441149,2023-11-17 11:49:19.246509
294,32.18190033345236,-117.52131460845618,17.317299424113273,2023-11-17 13:30:10.355496
295,31.036383849326462,-117.43066615775085,17.432829870234986,2023-11-17 13:55:07.212864
296,31.920362825568123,-116.93987386279038,17.797541581651735,2023-11-17 11:31:44.959813
297,31.508213017188357,-116.50254511021664,17.614564505685085,2023-11-17 11:26:16.345997
298,32.97633513847757,-116.25066065471425,17.58648172335058,2023-11-17 14:25:39.692454
299,32.921285703218324,-117.71788010425497,17.778949332102737,2023-11-17 13:08:53.261340
300,31.33945144746897,-116.79281043467728,17.863277948590095,2023-11-17 14:58:07.307100
301,32.08163213129695,-116.93076460488653,17.25661611865493,2023-11-17 14:58:19.861624
302,31.323126379666544,-116.37936826617282,17.458017004569598,2023-11-17 13:11:10.103598
303,32.305925161208634,-116.27997915218636,17.321519729820043,2023-11-17 11:55:56.465024
304,32.195739496348644,-117.92694681123744,17.64129716669272,2023-11-17 12:53:37.413849
305,31.713068791744195,-116.38166137847398,17.09138737400161,2023-11-17 11:29:06.435345
306,32.480788095309194,-116.34058312248364,17.3016559827027,2023-11-17 11:13:01.058826
307,31.284641707816427,-116.26385106943735,17.637253288637766,2023-11-17 12:43:14.524490
308,31.80715886309304,-116.36221087634222,17.994233884329937,2023-11-17 12:38:59.790686
309,31.061521801228334,-116.84196738065273,17.815261816142772,2023-11-17 14:01:08.088533
310,31.96194208276228,-117.64543652936962,17.958062386561288,2023-11-17 13:19:41.140355
311,32.20894041331593,-117.43663823843508,17.230733182613093,2023-11-17 14:40:42.815290
312,31.868320856474487,-116.6702435948383,17.740093775739286,2023-11-17 14:48:56.402160
313,31.964622493773486,-117.77214485792014,17.12036495870077,2023-11-17 13:26:20.528641
314,31.539822136758186,-117.83770726861549,17.274491902972237,2023-11-17 13:26:51.206408
315,31.89419961498559,-117.8454453769301,17.63104410129505,2023-11-17 11:57:28.948522
316,31.540438794894136,-116.08841931781157,17.36693598450139,2023-11-17 14:23:19.313652
317,32.09546844014348,-116.75488908498076,17.81822921978243,2023-11-17 14:01:41.484873
318,31.559790226314636,-116.7332607204839,17.841840041756644,2023-11-17 12:36:35.973399
319,32.52572993798736,-117.63553286953369,17.269802229729198,2023-11-17 11:48:15.338326
320,32.86574220394752,-117.28416108118388,17.995217308154537,2023-11-17 12:00:15.989444
321,32.72853228530768,-117.68320587026027,17.274200632994134,2023-11-17 11:10:30.794971
322,31.47028122814802,-117.71154226392363,17.630485769183434,2023-11-17 12:36:18.174626
323,32.609443891746444,-116.69561053744667,17.329795440266494,2023-11-17 13:59:01.243863
324,31.633924380030365,-116.42550737779374,17.629808648106167,2023-11-17 12:26:15.035263
